oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,labels2
50126,1800.1,496156.1051,5405735.588,None,None,None,None,None,None,"[50130, 47646, 50126, 50115, 50113, 50138, 50137, 50136, 50135, 50134, 50133]","[3, 0, 4, 4, 4, 3, 3, 3, 3, 3, 3]",EGO CAR
50126,1800.2,496156.198,5405735.553,None,None,None,None,None,None,"[50126, 47646, 50130, 50133, 50134, 50135, 50136, 50137, 50138, 50113, 50115]","[4, 0, 3, 3, 3, 3, 3, 3, 3, 4, 4]",EGO CAR
50126,1800.3,496156.3003,5405735.512,None,None,None,None,None,None,"[47646, 50130, 50133, 50134, 50135, 50136, 50137, 50138, 50113, 50115, 50126]","[0, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4]",EGO CAR
50126,1800.4,496156.4047,5405735.469,None,None,None,None,None,None,"[50130, 50133, 50134, 50135, 50136, 50137, 50138, 50139, 50140, 50113, 50115, 50126, 47646]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 0]",EGO CAR
50126,1800.5,496156.513,5405735.422,None,None,None,None,None,None,"[50133, 47646, 50126, 50140, 50115, 50113, 50139, 50138, 50137, 50136, 50135, 50134, 50130]","[3, 0, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",EGO CAR
50126,1800.6,496156.6215,5405735.383,None,None,None,None,None,None,"[50138, 50126, 50115, 50113, 50140, 50139, 50137, 50136, 50135, 50134, 50133, 50130, 47646]","[3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0]",EGO CAR
50126,1800.7,496156.7252,5405735.35,None,None,None,None,None,None,"[50137, 50134, 50133, 50130, 47646, 50136, 50135, 50126, 50115, 50113, 50140, 50139, 50138]","[3, 3, 3, 3, 0, 3, 3, 4, 4, 4, 3, 3, 3]",EGO CAR
50126,1800.8,496156.8329,5405735.326,None,None,None,None,None,None,"[50130, 50126, 50115, 50113, 50140, 50139, 50138, 50137, 50136, 50135, 50134, 50133, 47646]","[3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0]",EGO CAR
50126,1800.9,496156.9464,5405735.306,None,None,None,None,None,None,"[50113, 50115, 50126, 47646, 50130, 50133, 50134, 50135, 50136, 50137, 50138, 50139, 50140]","[4, 4, 4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3]",EGO CAR
50126,1801,496157.0489,5405735.294,None,None,None,None,None,None,"[50133, 50134, 50135, 50136, 50137, 47646, 50130, 50140, 50142, 50113, 50126, 50115, 50139, 50138]","[3, 3, 3, 3, 3, 0, 3, 3, 3, 4, 4, 4, 3, 3]",EGO CAR
50126,1801.1,496157.1534,5405735.291,None,None,None,None,None,None,"[50136, 50137, 50135, 50134, 50133, 50130, 47646, 50115, 50126, 50113, 50142, 50141, 50140, 50139, 50138]","[3, 3, 3, 3, 3, 3, 0, 4, 4, 4, 3, 3, 3, 3, 3]",EGO CAR
50126,1801.2,496157.2701,5405735.288,None,None,None,None,None,None,"[50141, 47646, 50130, 50133, 50134, 50135, 50136, 50137, 50138, 50139, 50140, 50142, 50113, 50115, 50126]","[3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4]",EGO CAR
50126,1801.3,496157.4026,5405735.283,None,None,None,None,None,None,"[50126, 47646, 50130, 50133, 50134, 50135, 50136, 50137, 50138, 50139, 50140, 50141, 50142, 50113, 50115]","[4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4]",EGO CAR
50126,1801.4,496157.5482,5405735.266,None,None,None,None,None,None,"[50134, 50137, 50138, 50139, 50140, 50141, 50135, 50126, 50115, 50142, 50113, 47646, 50130, 50133, 50136]","[3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 0, 3, 3, 3]",EGO CAR
50126,1801.5,496157.6973,5405735.248,None,None,None,None,None,None,"[50133, 47646, 50130, 50134, 50135, 50136, 50138, 50137, 50139, 50141, 50142, 50115, 50126]","[3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4]",EGO CAR
50126,1801.6,496157.8543,5405735.225,None,None,None,None,None,None,"[47646, 50142, 50141, 50139, 50138, 50137, 50136, 50135, 50134, 50133, 50115, 50126, 50130]","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3]",EGO CAR
50126,1801.7,496158.08,5405735.06,None,None,None,None,None,None,"[50130, 50126, 50115, 50142, 50141, 50139, 50138, 50137, 50136, 50135, 50134, 50133, 47646]","[3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]",EGO CAR
50126,1801.8,496158.3128,5405734.881,None,None,None,None,None,None,"[50126, 50143, 50142, 50141, 50138, 50137, 50136, 50135, 50134, 50130, 47646]","[4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]",EGO CAR
50113,1795,496151.5733,5405736.128,0,0,187.2,0,0,187.6,"[50112, 50110, 47646, 50113]","[4, 3, 0, 4]",PEDESTRIANS
50113,1795.1,496151.751,5405736.132,0,0,180.4,0,0,176.8,"[50112, 47646, 50110, 50113]","[4, 0, 3, 4]",PEDESTRIANS
50113,1795.2,496151.9341,5405736.1,0,0,176.8,0,0,177.6,"[50116, 50112, 50110, 50115, 50113, 47646]","[3, 4, 3, 4, 4, 0]",PEDESTRIANS
50113,1795.3,496152.1088,5405736.053,1,-2.2,182,0,0,172.8,"[50112, 50117, 50116, 50110, 50113, 47646, 50115]","[4, 3, 3, 3, 4, 0, 4]",PEDESTRIANS
50113,1795.4,496152.3108,5405736.033,1.6,0,180.4,0,0,177.6,"[50113, 50115, 50112, 47646, 50110, 50116, 50117]","[4, 4, 4, 0, 3, 3, 3]",PEDESTRIANS
50113,1795.5,496152.5166,5405736.017,0.8,-5.4,190,0,0,190.4,"[50117, 50110, 47646, 50115, 50113, 50112, 50116]","[3, 3, 0, 4, 4, 4, 3]",PEDESTRIANS
50113,1795.6,496152.7055,5405736.008,0,0,175.2,0,0,180,"[50116, 50110, 47646, 50115, 50113, 50112, 50117]","[3, 3, 0, 4, 4, 4, 3]",PEDESTRIANS
50113,1795.7,496152.8946,5405735.979,1.2,0,192.4,-2.6,0,187.6,"[50112, 47646, 50110, 50116, 50117, 50113, 50115]","[4, 0, 3, 3, 3, 4, 4]",PEDESTRIANS
50113,1795.8,496153.0842,5405735.923,0,0,186.8,0,0,186,"[50115, 50113, 50112, 50117, 50116, 50110, 47646]","[4, 4, 4, 3, 3, 3, 0]",PEDESTRIANS
50113,1795.9,496153.2749,5405735.882,0,0,186.8,0,0,184,"[50115, 47646, 50110, 50116, 50117, 50118, 50112, 50113]","[4, 0, 3, 3, 3, 3, 4, 4]",PEDESTRIANS
50113,1796,496153.47,5405735.861,0,0,197.2,0,0,183.2,"[50110, 50116, 50118, 50119, 50112, 50113, 50115, 47646]","[3, 3, 3, 3, 4, 4, 4, 0]",PEDESTRIANS
50113,1796.1,496153.6386,5405735.855,0,0,189.6,0,0,185.2,"[50116, 47646, 50110, 50118, 50119, 50120, 50112, 50113, 50115]","[3, 0, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1796.2,496153.7857,5405735.872,0,0,193.6,0,0,183.2,"[47646, 50110, 50116, 50118, 50119, 50120, 50112, 50113, 50115]","[0, 3, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1796.3,496153.9307,5405735.872,0,0,193.58,-5.4,1.05679,190.43,"[50120, 50115, 50113, 50112, 50119, 50118, 50116, 50110, 47646]","[3, 4, 4, 4, 3, 3, 3, 3, 0]",PEDESTRIANS
50113,1796.4,496154.0898,5405735.861,0,0,192.099,-4,3.6,186.173,"[50110, 50115, 50113, 50112, 50122, 47646, 50120, 50119, 50118, 50116]","[3, 4, 4, 4, 3, 0, 3, 3, 3, 3]",PEDESTRIANS
50113,1796.5,496154.2616,5405735.85,0,0,190.617,-5.8,3.25679,188.642,"[50113, 50115, 50122, 50120, 50119, 50118, 50116, 50112, 50110, 47646]","[4, 4, 3, 3, 3, 3, 3, 4, 3, 0]",PEDESTRIANS
50113,1796.6,496154.4378,5405735.857,0,0,189.63,-4.26914,3.52593,183.704,"[50118, 50120, 50116, 50122, 50123, 50110, 47646, 50119, 50112, 50115, 50113]","[3, 3, 3, 3, 3, 3, 0, 3, 4, 4, 4]",PEDESTRIANS
50113,1796.7,496154.6005,5405735.869,0,0,188.642,-4,3.95062,187.16,"[50113, 47646, 50110, 50116, 50118, 50119, 50120, 50122, 50123, 50124, 50112, 50115]","[4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4]",PEDESTRIANS
50113,1796.8,496154.772,5405735.866,0,0,192,-3,6,174.8,"[50115, 50113, 50122, 50120, 50119, 50116, 50118, 50110, 50123, 47646, 50124, 50112]","[4, 4, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4]",PEDESTRIANS
50113,1796.9,496154.9476,5405735.835,-3.4,0,188.4,-4.6,5,171.6,"[47646, 50115, 50113, 50112, 50124, 50123, 50122, 50120, 50119, 50118, 50110]","[0, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1797,496155.1044,5405735.837,-2.4,0,191.2,-4.4,6,175.6,"[50124, 50120, 50119, 50118, 50110, 50115, 50113, 50112, 47646, 50122, 50123]","[3, 3, 3, 3, 3, 4, 4, 4, 0, 3, 3]",PEDESTRIANS
50113,1797.1,496155.2537,5405735.835,-1.4,0,185.6,-4.6,5.4,175.2,"[50113, 50124, 50123, 50122, 50120, 50119, 50118, 50110, 47646, 50126, 50115, 50112]","[4, 3, 3, 3, 3, 3, 3, 3, 0, 4, 4, 4]",PEDESTRIANS
50113,1797.2,496155.4058,5405735.801,-3.2,0,189.6,-2.8,3.8,174.8,"[50113, 50115, 50118, 47646, 50112, 50126, 50122, 50123, 50120, 50119, 50124]","[4, 4, 3, 0, 4, 4, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1797.3,496155.5713,5405735.756,-3.9834,0,194.048,-7.68133,0,184.319,"[50115, 50126, 47646, 50118, 50119, 50120, 50122, 50123, 50124, 50112, 50113]","[4, 4, 0, 3, 3, 3, 3, 3, 3, 4, 4]",PEDESTRIANS
50113,1797.4,496155.739,5405735.701,-3.48548,0,195.885,-7.66914,1.95072,180.543,"[50124, 50112, 50126, 50113, 50115, 50123, 50122, 50120, 50119, 50118, 47646]","[3, 4, 4, 4, 4, 3, 3, 3, 3, 3, 0]",PEDESTRIANS
50113,1797.5,496155.8958,5405735.659,-1.9917,0,198.8,-4.8,0,176.646,"[50115, 47646, 50118, 50120, 50122, 50123, 50124, 50112, 50113, 50126]","[4, 0, 3, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1797.6,496156.0435,5405735.634,0,0,191.2,-3.4,3.9834,174.315,"[50120, 50122, 50123, 50124, 50112, 50113, 50115, 47646, 50118, 50126]","[3, 3, 3, 3, 4, 4, 4, 0, 3, 4]",PEDESTRIANS
50113,1797.7,496156.1987,5405735.625,0,0,180.4,-4.44444,2.48143,173.829,"[50112, 47646, 50118, 50120, 50122, 50123, 50113, 50115, 50126]","[4, 0, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1797.8,496156.3563,5405735.616,0,0,176.79,-1.8,-2.4,171.358,"[50118, 50120, 47646, 50123, 50112, 50113, 50115, 50126, 50122]","[3, 3, 0, 3, 4, 4, 4, 4, 3]",PEDESTRIANS
50113,1797.9,496156.5202,5405735.62,0,0,179.472,-1,-1.2,170.864,"[47646, 50118, 50120, 50122, 50123, 50112, 50113, 50115, 50126]","[0, 3, 3, 3, 3, 4, 4, 4, 4]",PEDESTRIANS
50113,1798,496156.7214,5405735.645,0,-0.8,172.4,-1.97941,1.49378,168.196,"[50120, 47646, 50126, 50115, 50113, 50122, 50112, 50118, 50123]","[3, 0, 4, 4, 4, 3, 4, 3, 3]",PEDESTRIANS
50113,1798.1,496156.8863,5405735.654,0,-0.6,187.2,-1.9917,7.90123,165.085,"[47646, 50118, 50120, 50123, 50112, 50113, 50115, 50126]","[0, 3, 3, 3, 4, 4, 4, 4]",PEDESTRIANS
50113,1798.2,496157.027,5405735.635,0,-0.2,187.6,-0.469238,5.92183,160.8,"[50123, 50120, 50126, 50115, 50113, 50112, 47646, 50118]","[3, 3, 4, 4, 4, 4, 0, 3]",PEDESTRIANS
50113,1798.3,496157.1855,5405735.615,-4,-14.4,195.2,-5,-19.2,175.2,"[50120, 50123, 50129, 50130, 50112, 50113, 50115, 47646, 50126]","[3, 3, 3, 3, 4, 4, 4, 0, 4]",PEDESTRIANS
50113,1798.4,496157.3223,5405735.572,-3.4,-10.8,193.6,-4.2,-10.8,162.8,"[50126, 47646, 50115, 50113, 50112, 50130, 50129, 50123, 50120]","[4, 0, 4, 4, 4, 3, 3, 3, 3]",PEDESTRIANS
50113,1798.5,496157.4597,5405735.547,None,None,None,None,None,None,"[50126, 50120, 50115, 50113, 50112, 50129, 50123, 47646, 50130]","[4, 3, 4, 4, 4, 3, 3, 0, 3]",PEDESTRIANS
50113,1798.6,496157.6094,5405735.549,None,None,None,None,None,None,"[47646, 50115, 50113, 50112, 50130, 50129, 50123, 50120, 50126]","[0, 4, 4, 4, 3, 3, 3, 3, 4]",PEDESTRIANS
50113,1798.7,496157.7611,5405735.562,None,None,None,None,None,None,"[50120, 47646, 50115, 50113, 50112, 50130, 50129, 50123, 50126]","[3, 0, 4, 4, 4, 3, 3, 3, 4]",PEDESTRIANS
50113,1798.8,496157.8988,5405735.589,None,None,None,None,None,None,"[47646, 50120, 50129, 50130, 50112, 50113, 50115, 50126]","[0, 3, 3, 3, 4, 4, 4, 4]",PEDESTRIANS
50113,1798.9,496158.0203,5405735.655,None,None,None,None,None,None,"[47646, 50120, 50112, 50113, 50115, 50126, 50129, 50130, 50131]","[0, 3, 4, 4, 4, 4, 3, 3, 3]",PEDESTRIANS
50113,1799,496158.1523,5405735.729,None,None,None,None,None,None,"[50130, 50129, 50120, 47646, 50126, 50115, 50113, 50131]","[3, 3, 3, 0, 4, 4, 4, 3]",PEDESTRIANS
50113,1799.1,496158.2753,5405735.791,None,None,None,None,None,None,"[50115, 50113, 50131, 50130, 50129, 50126, 50120, 47646]","[4, 4, 3, 3, 3, 4, 3, 0]",PEDESTRIANS
50113,1799.2,496158.3771,5405735.839,None,None,None,None,None,None,"[50126, 50120, 47646, 50115, 50113, 50131, 50130, 50129]","[4, 3, 0, 4, 4, 3, 3, 3]",PEDESTRIANS
50113,1799.3,496158.4857,5405735.865,None,None,None,None,None,None,"[50131, 47646, 50120, 50129, 50130, 50126, 50115, 50113]","[3, 0, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1799.4,496158.5807,5405735.869,None,None,None,None,None,None,"[47646, 50120, 50129, 50130, 50131, 50113, 50115, 50126]","[0, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1799.5,496158.6702,5405735.862,None,None,None,None,None,None,"[50126, 50115, 50113, 50130, 50129, 50120, 47646]","[4, 4, 4, 3, 3, 3, 0]",PEDESTRIANS
50113,1799.6,496158.7591,5405735.856,None,None,None,None,None,None,"[47646, 50120, 50129, 50130, 50133, 50113, 50115, 50126]","[0, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1799.7,496158.8812,5405735.844,None,None,None,None,None,None,"[47646, 50126, 50115, 50113, 50135, 50133, 50130, 50129]","[0, 4, 4, 4, 3, 3, 3, 3]",PEDESTRIANS
50113,1799.8,496158.9979,5405735.824,None,None,None,None,None,None,"[50126, 50130, 47646, 50129, 50133, 50134, 50135, 50136, 50113, 50115]","[4, 3, 0, 3, 3, 3, 3, 3, 4, 4]",PEDESTRIANS
50113,1799.9,496159.131,5405735.797,None,None,None,None,None,None,"[50137, 47646, 50130, 50133, 50134, 50135, 50136, 50138, 50113, 50115, 50126]","[3, 0, 3, 3, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1800,496159.2764,5405735.767,None,None,None,None,None,None,"[50134, 50138, 50137, 50136, 50133, 50130, 47646, 50135, 50126, 50115, 50113]","[3, 3, 3, 3, 3, 3, 0, 3, 4, 4, 4]",PEDESTRIANS
50113,1800.1,496159.4344,5405735.74,None,None,None,None,None,None,"[50115, 50113, 50138, 50135, 50134, 50137, 50130, 50136, 50133, 47646, 50126]","[4, 4, 3, 3, 3, 3, 3, 3, 3, 0, 4]",PEDESTRIANS
50113,1800.2,496159.5895,5405735.718,None,None,None,None,None,None,"[50134, 50130, 47646, 50126, 50115, 50113, 50138, 50137, 50136, 50135, 50133]","[3, 3, 0, 4, 4, 4, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1800.3,496159.7457,5405735.701,None,None,None,None,None,None,"[47646, 50126, 50115, 50113, 50138, 50137, 50136, 50135, 50134, 50133, 50130]","[0, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1800.4,496159.9054,5405735.688,None,None,None,None,None,None,"[50139, 50138, 50137, 50136, 50135, 50134, 50133, 50130, 47646, 50140, 50113, 50115, 50126]","[3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4, 4, 4]",PEDESTRIANS
50113,1800.5,496160.0675,5405735.679,None,None,None,None,None,None,"[50133, 50115, 50126, 50130, 47646, 50134, 50135, 50136, 50137, 50138, 50139, 50140, 50113]","[3, 4, 4, 3, 0, 3, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
50113,1800.6,496160.2186,5405735.672,None,None,None,None,None,None,"[50126, 50115, 50113, 50140, 50139, 50138, 50137, 50136, 50135, 50134, 50133, 50130, 47646]","[4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]",PEDESTRIANS
50113,1800.7,496160.3674,5405735.669,None,None,None,None,None,None,"[50126, 47646, 50115, 50113, 50140, 50139, 50138, 50130, 50133, 50134, 50135, 50136, 50137]","[4, 0, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1800.8,496160.5193,5405735.656,None,None,None,None,None,None,"[47646, 50126, 50115, 50113, 50140, 50139, 50138, 50137, 50136, 50135, 50134, 50133, 50130]","[0, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1800.9,496160.6794,5405735.625,None,None,None,None,None,None,"[50135, 50134, 47646, 50126, 50115, 50113, 50140, 50139, 50138, 50137, 50136, 50130, 50133]","[3, 3, 0, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1801,496160.8329,5405735.59,None,None,None,None,None,None,"[50142, 47646, 50130, 50133, 50134, 50135, 50136, 50137, 50138, 50139, 50140, 50113, 50126, 50115]","[3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4]",PEDESTRIANS
50113,1801.1,496160.9873,5405735.562,None,None,None,None,None,None,"[50135, 50134, 50133, 50130, 47646, 50126, 50115, 50113, 50142, 50141, 50140, 50139, 50138, 50137, 50136]","[3, 3, 3, 3, 0, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1801.2,496161.1427,5405735.542,None,None,None,None,None,None,"[47646, 50133, 50134, 50137, 50136, 50126, 50115, 50113, 50142, 50141, 50140, 50139, 50138, 50135, 50130]","[0, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
50113,1801.3,496161.2996,5405735.532,None,None,None,None,None,None,"[50113, 50130, 50133, 50134, 50135, 50136, 50137, 50138, 50139, 50140, 50141, 50142, 47646, 50115, 50126]","[4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 4, 4]",PEDESTRIANS
50113,1801.4,496161.4492,5405735.522,None,None,None,None,None,None,"[47646, 50130, 50115, 50126, 50113, 50142, 50141, 50140, 50139, 50138, 50137, 50136, 50135, 50134, 50133]","[0, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
8072,574.3,495966.717,5405739.082,None,None,None,None,None,None,"[8068, 8067, 8062, 7219, 8071, 8069, 8072]","[3, 3, 3, 0, 3, 3, 4]",TRUCK
8072,574.4,495966.861,5405739.112,None,None,None,None,None,None,"[8072, 8071, 8069, 8068, 7219, 8062, 8067]","[4, 3, 3, 3, 0, 3, 3]",TRUCK
8072,574.5,495967.005,5405739.141,None,None,None,None,None,None,"[8069, 8062, 7219, 8072, 8071, 8068]","[3, 3, 0, 4, 3, 3]",TRUCK
8072,574.6,495967.141,5405739.129,None,None,None,None,None,None,"[8062, 8072, 8068, 7219, 8071, 8069]","[3, 4, 3, 0, 3, 3]",TRUCK
8072,574.7,495967.2755,5405739.109,None,None,None,None,None,None,"[8069, 8072, 8071, 8068, 8062, 7219]","[3, 4, 3, 3, 3, 0]",TRUCK
8072,574.8,495967.41,5405739.089,None,None,None,None,None,None,"[8069, 8071, 8072, 7219, 8062, 8068]","[3, 3, 4, 0, 3, 3]",TRUCK
8072,574.9,495967.5874,5405739.043,None,None,None,None,None,None,"[8062, 8072, 8071, 8069, 7219]","[3, 4, 3, 3, 0]",TRUCK
8072,575,495967.7741,5405738.992,None,None,None,None,None,None,"[8069, 7219, 8062, 8071, 8072]","[3, 0, 3, 3, 4]",TRUCK
8072,575.1,495967.9238,5405739.073,None,None,None,None,None,None,"[8069, 8072, 7219, 8062, 8071]","[3, 4, 0, 3, 3]",TRUCK
8072,575.2,495968.0794,5405739.118,None,None,None,None,None,None,"[8069, 8072, 8071, 8062, 7219]","[3, 4, 3, 3, 0]",TRUCK
8072,575.3,495968.2367,5405739.175,None,None,None,None,None,None,"[8062, 7219, 8072, 8071]","[3, 0, 4, 3]",TRUCK
8072,575.4,495968.4199,5405739.188,None,None,None,None,None,None,"[8062, 8071, 8072, 7219]","[3, 3, 4, 0]",TRUCK
8072,575.5,495968.5847,5405739.206,None,None,None,None,None,None,"[7219, 8071, 8072]","[0, 3, 4]",TRUCK
8072,575.6,495968.6901,5405739.242,None,None,None,None,None,None,"[7219, 8072, 8071]","[0, 4, 3]",TRUCK
8072,575.7,495968.8167,5405739.266,None,None,None,None,None,None,"[7219, 8072, 8071]","[0, 4, 3]",TRUCK
8072,575.8,495968.9856,5405739.227,None,None,None,None,None,None,"[8074, 8072, 7219, 8071]","[3, 4, 0, 3]",TRUCK
8072,575.9,495969.1632,5405739.172,None,None,None,None,None,None,"[7219, 8072, 8074, 8071]","[0, 4, 3, 3]",TRUCK
8072,576,495969.3408,5405739.117,None,None,None,None,None,None,"[8074, 8072, 8071, 7219]","[3, 4, 3, 0]",TRUCK
8072,576.1,495969.5184,5405739.062,None,None,None,None,None,None,"[8072, 8075, 8071, 7219, 8074]","[4, 4, 3, 0, 3]",TRUCK
8072,576.2,495969.6564,5405739.053,None,None,None,None,None,None,"[8072, 8075, 7219, 8071, 8074]","[4, 4, 0, 3, 3]",TRUCK
8072,576.3,495969.7839,5405739.056,None,None,None,None,None,None,"[8074, 8071, 7219, 8075, 8072]","[3, 3, 0, 4, 4]",TRUCK
8072,576.4,495969.9425,5405739.023,None,None,None,None,None,None,"[8075, 8072, 7219, 8071, 8074]","[4, 4, 0, 3, 3]",TRUCK
8072,576.5,495970.1104,5405738.954,None,None,None,None,None,None,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]",TRUCK
8072,576.6,495970.293,5405738.891,None,None,None,None,None,None,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]",TRUCK
8072,576.7,495970.4691,5405738.833,None,None,None,None,None,None,"[7219, 8075, 8072, 8074, 8071]","[0, 4, 4, 3, 3]",TRUCK
8072,576.8,495970.6395,5405738.849,None,None,None,None,None,None,"[7219, 8075, 8072, 8074, 8071]","[0, 4, 4, 3, 3]",TRUCK
8072,576.9,495970.7819,5405738.859,None,None,None,None,None,None,"[8072, 7219, 8071, 8074, 8075]","[4, 0, 3, 3, 4]",TRUCK
8072,577,495970.9087,5405738.836,None,None,None,None,None,None,"[7219, 8071, 8074, 8072, 8075]","[0, 3, 3, 4, 4]",TRUCK
8072,577.1,495971.0357,5405738.791,0,0,193.2,-4.4,-11.4,190,"[7219, 8074, 8072, 8075, 8071]","[0, 3, 4, 4, 3]",TRUCK
8072,577.2,495971.0967,5405738.504,0.987654,-1.97531,191.807,0,0.2,190.607,"[7219, 8075, 8072, 8074, 8071]","[0, 4, 4, 3, 3]",TRUCK
8072,577.3,495971.2074,5405738.439,0,0,188,-5.2,0,179.2,"[8071, 7219, 8075, 8072, 8074]","[3, 0, 4, 4, 3]",TRUCK
8072,577.4,495971.3188,5405738.467,0,0,194.8,0,0,192.8,"[8072, 8071, 8074, 7219, 8075]","[4, 3, 3, 0, 4]",TRUCK
8072,577.5,495971.5203,5405738.459,0,-3.4,191.472,0,-21.758,187.353,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]",TRUCK
8072,577.6,495971.6935,5405738.426,0,0,196,0,0,182.582,"[8072, 8074, 8075, 8071, 7219]","[4, 3, 4, 3, 0]",TRUCK
8072,577.7,495971.8511,5405738.485,0,-3.30617,198.519,0,-17.6,194.785,"[8075, 7219, 8071, 8074, 8072]","[4, 0, 3, 3, 4]",TRUCK
8072,577.8,495972.0175,5405738.556,0,0,201.6,0,0,180,"[8074, 7219, 8075, 8072, 8071]","[3, 0, 4, 4, 3]",TRUCK
8072,577.9,495972.1732,5405738.555,0,-2.96296,198.4,0,-12.4154,197.6,"[8071, 8074, 8072, 8075, 7219]","[3, 3, 4, 4, 0]",TRUCK
8072,578,495972.283,5405738.521,0.6,-0.493827,179.753,0,-5.2,194.247,"[7219, 8075, 8072, 8074, 8071]","[0, 4, 4, 3, 3]",TRUCK
8072,578.1,495972.4287,5405738.522,0,-2.46914,197.6,0,-17.0769,214,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]",TRUCK
8072,578.2,495972.6147,5405738.474,1.6,0,179.753,0,0,184.247,"[8071, 8072, 8075, 7219, 8074]","[3, 4, 4, 0, 3]",TRUCK
8072,578.3,495972.7705,5405738.402,-0.493827,-1.97531,192.8,0,-16.6154,201.2,"[8075, 7219, 8071, 8074, 8072]","[4, 0, 3, 3, 4]",TRUCK
8072,578.4,495972.9317,5405738.362,0,0,188,3.6,4.4,196.558,"[8072, 8071, 7219, 8075, 8074]","[4, 3, 0, 4, 3]",TRUCK
8072,578.5,495973.0945,5405738.364,0,0,190.4,0,-13.4,192,"[8075, 8072, 8071, 8074, 7219]","[4, 4, 3, 3, 0]",TRUCK
8072,578.6,495973.236,5405738.34,0,0,190.8,0,-13.4,190.8,"[8072, 8074, 8071, 7219, 8075]","[4, 3, 3, 0, 4]",TRUCK
8072,578.7,495973.3784,5405738.356,0,0,194.4,0,-14.6,194.8,"[8075, 8072, 8074, 8071, 7219]","[4, 4, 3, 3, 0]",TRUCK
8072,578.8,495973.5104,5405738.347,0,0,190.8,0,-17.2,191.2,"[8071, 8074, 8072, 8075, 7219]","[3, 3, 4, 4, 0]",TRUCK
8072,578.9,495973.6517,5405738.336,0,0,196.4,0,-13.8,192.8,"[8075, 8071, 8072, 8074, 7219]","[4, 3, 4, 3, 0]",TRUCK
8072,579,495973.7731,5405738.29,0,0,199.6,0,-12.8,196.4,"[8074, 8075, 7219, 8072]","[3, 4, 0, 4]",TRUCK
8072,579.1,495973.8797,5405738.213,0,0,212.4,0,-13,193.2,"[8072, 8075, 8074, 7219]","[4, 4, 3, 0]",TRUCK
8072,579.2,495974.0542,5405738.204,0,0,198,0,-14.2,192.4,"[8072, 8074, 7219, 8075]","[4, 3, 0, 4]",TRUCK
